ticker,name,collected_at,data_start_date,price,change,volume,ghl_color,ghl_status,ghl_days_since_change,ghl_last_change_date,ghl_last_change_price,ghl_change_percent_from_last_change,rsi,rsi_status,rsi_last_change_date,rsi_last_change_price,rsi_days_since_last_change,rsi_change_percent_from_last_change,sector,industry,tradingview_id,market_capitalization,commodity_name,display_name,sma_50,sma_100,sma_200,diff_sma50,diff_sma100,diff_sma200,bb_mid,bb_upper,bb_lower,diff_upper_bb,diff_lower_bb,last_max,fell_from_last_max,last_local_min_date,last_local_min_price,is_last_candle_min,days_after_last_local_min,percent_change_from_last_local_min,last_local_max_date,last_local_max_price,is_last_candle_max,days_after_last_local_max,percent_fall_from_last_local_max,price_per_earning,earnings_per_share_basic_ttm,number_of_employees,ml_direction,ml_value,ml_last_change_date,ml_last_change_price,ml_change_percent_from_last_change
UNIUSDT,Uniswap,2026-04-22T00:45:51.780Z,2020-09-14,3.28,1.5165583410708738,4996909.45,blue,close,182,2025-10-20,6.665,-50.787696924231064,35.13505407211338,close,2024-12-02,18.602,504,-82.36748736694979,,,CRYPTO:UNIUSD,2089386460.7462673,,Uniswap,6.387820000000001,7.573400000000001,7.038920000000003,-48.6522788682211,-56.69052209047456,-53.4019423434277,4.197150000000001,6.298012325332149,2.0962876746678525,-47.92007651672836,56.46707461177538,19.47,83.15356959424756,2025-10-06,2,,196,63.99999999999999,2024-12-02,19.47,,504,83.15356959424756,,,,-1,6.219470949015672,2025-01-27,9.19,-64.30903155603917
LDOUSDT,Lido DAO,2026-04-22T00:45:52.535Z,2022-05-09,0.383,6.8042387060792064,32328007.95,blue,close,616,2024-08-12,1.057,-63.76537369914853,39.892753108019065,open,2026-02-16,0.308,63,24.350649350649345,,,CRYPTO:LDOUSD,325137927.5253404,,Lido DAO,0.7464019999999998,1.078961,1.5686604999999993,-48.6871685767187,-64.50288750010426,-75.58426440902922,0.41495,0.6676449742278228,0.16225502577217726,-42.63418212007575,136.04815824797402,4.038,90.51510648836057,2025-10-06,0.2314,,196,65.514261019879,2024-01-08,4.038,,833,90.51510648836057,,,,-1,0.6777873368335139,2025-03-10,0.922,-58.45986984815619
DENTUSDT,DENT / USDT,2026-04-22T00:45:53.773Z,2019-08-26,0.000081,-1.2195121951219479,93959674131,blue,close,420,2025-02-24,0.000941,-91.39213602550478,31.512114798075658,open,2025-12-01,0.000261,140,-68.96551724137932,,,,,,DENT / USDT,0.0004507,0.0007164900000000001,0.0008530049999999999,-82.0279565120923,-88.69488757693757,-90.50415882673607,0.00018469999999999996,0.0002884749488075036,0.00008092505119249633,-71.92130535603268,0.09261508815778807,0.002075,96.09638554216869,2026-04-20,0.000069,1,0,17.391304347826097,2024-12-02,0.002075,,504,96.09638554216869,,,,-1,0.00034496644187014935,2025-01-27,0.000925,-91.24324324324324
HBARUSDT,Hedera,2026-04-22T00:45:54.788Z,2019-09-23,0.09049,3.7253553415864316,188360872,blue,close,77,2026-02-02,0.09126,-0.8437431514354499,35.61608747764076,close,2025-01-13,0.32623,462,-72.2619011127119,,,CRYPTO:HBARUSD,3922433922.0384674,,Hedera,0.15903599999999998,0.15259799999999996,0.11001450000000002,-43.100933122060404,-40.700402364382214,-17.747206050111586,0.09986249999999999,0.12417240898790038,0.0755525910120996,-27.1255178686132,19.77087587308317,0.40139,77.4558409526894,2026-02-02,0.07215,,77,25.419265419265415,2025-01-13,0.40139,,462,77.4558409526894,,,,-1,0.14860536906654406,2025-11-24,0.14136,-35.98613469156764
ZROUSDT,LayerZero,2026-04-22T00:45:56.214Z,2024-06-17,1.59,-1.2422360248447215,14020540.86,blue,close,413,2025-03-03,1.762,-9.761634506242899,46.5976870719262,close,,0,0,0,,,CRYPTO:ZROLUSD,504187478.70482624,,LayerZero,1.84902,,,-14.00850180095402,,,1.7034500000000001,2.176576822321458,1.2303231776785426,-26.949511558973427,29.234336867498524,,,,,,,,,,,,,,,,-1,2.7349924212978727,2025-02-03,2.733,-41.82217343578485
WLDUSDT,Worldcoin,2026-04-22T00:45:56.958Z,2023-07-24,0.2614,0.8876881512929464,53151916.6,blue,close,574,2024-09-23,2.046,-87.2238514173998,31.50007370785538,open,2026-03-23,0.272,28,-3.897058823529409,,,CRYPTO:WLDWUSD,859285513.6184766,,Worldcoin,0.7714659999999999,1.3449529999999996,,-66.11645879403628,-80.56437659903357,,0.40116500000000005,0.6184712656712872,0.18385873432871297,-57.73449560081387,42.17437151103978,11.972,97.81657200133645,2026-03-30,0.2389,,21,9.418166596902477,2024-03-04,11.972,,777,97.81657200133645,,,,-1,0.6659688719336434,2024-06-03,4.24,-93.83490566037736
FETUSDT,Artificial Superintelligence Alliance,2026-04-22T00:45:58.198Z,2019-02-25,0.2102,0.3820439350525287,73327224.5,blue,close,385,2025-03-31,0.385,-45.4025974025974,41.16749652399306,open,2025-10-27,0.2462,175,-14.622258326563776,,,CRYPTO:FETUSD,474188980.62821364,,Artificial Superintelligence Alliance,0.42531599999999997,0.7935379999999995,0.6778849999999993,-50.57792323825109,-73.51103538834937,-68.99179064295564,0.208365,0.28464947482941727,0.13208052517058272,-26.15479086129803,59.1453393515248,3.48,93.95977011494253,2025-10-06,0.113,,196,86.01769911504424,2024-03-25,3.48,,756,93.95977011494253,,,,-1,0.3911557729259006,2024-06-10,1.473,-85.72980312287848
APTUSDT,Aptos,2026-04-22T00:45:59.666Z,2022-10-17,0.939,3.1868131868131777,15525336.96,blue,close,427,2025-02-17,6.11,-84.63175122749591,31.804731298331745,open,2026-02-02,1.068,77,-12.078651685393272,,,CRYPTO:APTOUSD,757532266.422293,,Aptos,2.9793000000000003,5.326259999999999,,-68.48252945322729,-82.37036870149035,,1.2036499999999999,1.956543159751103,0.45075684024889684,-52.00719210715226,108.31630629975737,15.33,93.87475538160469,2025-10-06,0.747,,196,25.702811244979912,2024-12-02,15.33,,504,93.87475538160469,,,,-1,2.074132978722855,2025-01-27,6.16,-84.7564935064935
JSTUSDT,JUST,2026-04-22T00:46:00.672Z,2020-08-10,0.08109,11.632709251101321,130064145.8,gold,open,161,2025-11-10,0.03628,123.51157662624033,79.17794401445958,close,2026-03-02,0.05008,49,61.920926517571885,,,CRYPTO:JSTUSD,692523862.5649651,,JUST,0.0413268,0.036955899999999986,0.03230829999999999,96.21649873689712,119.42369148092733,150.9881361755339,0.050961999999999986,0.07790343915977763,0.02402056084022235,4.09039815775889,237.58578968820353,0.08389,3.337704136369067,2025-04-07,0.02849,,378,184.6261846261846,2024-12-02,0.08389,,504,3.337704136369067,,,,1,0.0552894799617818,2023-10-30,0.03245,149.8921417565485
DOTUSDT,Polkadot,2026-04-22T00:46:02.154Z,2020-08-17,1.278,3.0645161290322607,9442535.58,blue,close,427,2025-02-17,4.953,-74.19745608721986,32.000638775902104,open,2026-02-02,1.336,77,-4.341317365269459,,,CRYPTO:DOTUSD,2146187574.6447492,,Polkadot,2.8116000000000003,4.124559999999998,5.196444999999996,-54.545454545454554,-69.01487673836722,-75.4062633204046,1.5648,2.182298696354899,0.9473013036451009,-41.43789747321721,34.90955782309288,11.649,89.02910121040432,2025-10-06,0.633,,196,101.89573459715639,2024-12-02,11.649,,504,89.02910121040432,,,,-1,2.4074002090758766,2025-01-27,5.155,-75.20853540252183
WBTCUSDT,Wrapped Bitcoin,2026-04-22T00:46:03.825Z,2023-04-24,76179.65,3.469405689267915,109.56539,blue,close,21,2026-03-30,68974.52,10.446074869386536,44.76631008041057,open,2026-02-02,70156.51,77,8.585290231797437,,,CRYPTO:WBTCUSD,9065689894.91551,,Wrapped Bitcoin,96132.02099999998,87654.36789999997,,-20.75517688325723,-13.090868344508333,,76814.957,96498.15097327487,57131.76302672513,-21.055844871993536,33.340275118701726,126154.72,39.61411035591851,2024-11-18,5209,,518,1362.4620848531388,2025-10-06,126154.72,,196,39.61411035591851,,,,-1,95969.66235864152,2025-11-10,94101.97,-19.045637408016013
BCHUSDT,Bitcoin Cash,2026-04-22T00:46:05.053Z,2019-11-25,449.6,3.3325672259250747,20961.864,grey,close,0,2026-04-20,449.6,0,42.86144689456689,close,2025-07-21,590,273,-23.796610169491515,,,CRYPTO:BCHUSD,9000537814.875,,Bitcoin Cash,522.984,452.7900000000001,331.42100000000005,-14.031786823306259,-0.704520859559632,35.65827150361622,520.01,669.3879890077517,370.63201099224824,-32.834169811374736,21.30630562544782,669.6,32.85543608124254,2025-04-07,249.4,,378,80.27265437048918,2026-01-05,669.6,,105,32.85543608124254,,,,1,412.7390938030026,2025-07-07,508.1,-11.513481598110609
NEIROUSDT,Neiro,2026-04-22T00:46:05.775Z,2024-09-16,0.0000846,-4.374364191251274,155064988395,blue,close,385,2025-03-31,0.00015498,-45.412311265969805,47.33030801523428,close,,0,0,0,,,CRYPTO:NEIROFUSD,35491877.881299354,,Neiro,0.0002391426,,,-64.62361787485793,,,0.000087869,0.0001434025480227943,0.000032335451977205704,-41.005232357131796,161.63234105908663,,,,,,,,,,,,,,,,-1,0.00018272757996334456,2024-12-16,0.00099603,-91.50627993132737
DEXEUSDT,DeXe,2026-04-22T00:46:07.456Z,2021-07-19,12.832,-14.37341518750834,833523.42,blue,close,196,2025-10-06,5.857,119.08827044562065,69.22983216523713,close,2026-04-13,14.982,7,-14.350553998131076,,,CRYPTO:DEXEUSD,1072293521.6094708,,DeXe,6.870820000000004,9.558430000000001,6.810204999999999,86.76082330784381,34.247988424877306,88.42310914282321,5.266250000000001,12.455693980587096,-1.9231939805870928,3.0211565891021364,-767.2233861756774,24.199,46.973015413860075,2025-10-06,0.136,,196,9335.29411764706,2025-02-03,24.199,,441,46.973015413860075,,,,1,7.373604729598858,2026-03-16,7.148,79.5187465025182
UMAUSDT,UMA,2026-04-22T00:46:08.928Z,2020-09-07,0.472,8.505747126436775,11817908.4,blue,close,448,2025-01-27,1.814,-73.98015435501655,35.557024462049725,open,2026-01-26,0.553,84,-14.647377938517192,,,CRYPTO:UMAUSD,42908021.170436166,,UMA,0.92306,1.57141,1.9627150000000009,-48.86572920503542,-69.96328138423455,-75.95167917909632,0.5443,0.8261099359497461,0.26249006405025394,-42.86474723762278,79.81633008007312,7.08,93.33333333333333,2025-10-06,0.15,,196,214.66666666666666,2024-01-22,7.08,,819,93.33333333333333,,,,-1,0.8631840532077805,2024-04-08,2.658,-82.24228743416103
SAGAUSDT,SAGA / USDT,2026-04-22T00:46:09.434Z,2024-04-08,0.01816,-1.4115092290988047,474281245.9,blue,close,483,2024-12-23,1.409,-98.7111426543648,27.008076165138547,open,2025-10-06,0.1323,196,-86.27362055933486,,,,,,SAGA / USDT,0.1450076,0.7734128,,-87.47651847213525,-97.65196541872594,,0.039729,0.07160109807966836,0.007856901920331637,-74.63726047917041,131.13436038964164,,,,,,,,,,,,,,,,-1,0.09797130578900573,2024-07-29,1.1734,-98.45236066132607
ENJUSDT,Enjin Coin,2026-04-22T00:46:11.180Z,2019-04-15,0.06015,2.278524060533924,263584037,blue,close,707,2024-05-13,0.3079,-80.46443650535889,67.96928154677296,open,2026-01-26,0.0238,84,152.7310924369748,,,CRYPTO:ENJUSD,117368438.14100716,,Enjin Coin,0.04908619999999999,0.10667909999999996,0.23886655,22.539532495895,-43.61594726614677,-74.81857547655794,0.028309999999999995,0.051634583597569325,0.004985416402430668,16.491691825769927,1106.5190777378903,0.6867,91.24071647007426,2025-10-06,0.00001,,196,601399.9999999999,2024-03-04,0.6867,,777,91.24071647007426,,,,1,0.01742721790738926,2026-04-13,0.05876,2.3655547991831227
BONKUSDT,Bonk,2026-04-22T00:46:11.691Z,2023-12-11,0.00000618,4.568527918781725,1966334966770,blue,close,196,2025-10-06,0.00001545,-60,37.792842113846916,close,,0,0,0,,,CRYPTO:BONKUSD,544071473.4902687,,Bonk,0.0000143028,0.000018818800000000004,,-56.79167715412367,-67.16049907539269,,0.000007183500000000002,0.000010824814460466167,0.000003542185539533836,-42.908952180471275,74.46855708222753,0.0000623,90.08025682182986,2025-10-06,0.00000401,,196,54.114713216957625,2024-11-18,0.0000623,,518,90.08025682182986,,,,-1,0.000012791946687119467,2025-11-10,0.0000106,-41.69811320754717
POLUSDT,Polygon (prev. MATIC),2026-04-22T00:46:12.206Z,2024-09-09,0.094,7.305936073059365,127612908.6,blue,close,392,2025-03-24,0.204,-53.92156862745098,43.29968666684988,close,,0,0,0,,,CRYPTO:POLYGUSD,998797132.7644132,,Polygon (prev. MATIC),0.16955599999999996,,,-44.561088961758934,,,0.106125,0.14349251931825285,0.06875748068174714,-34.49135854147429,36.71239706278815,,,,,,,,,,,,,,,,-1,0.1588929271274963,2024-12-09,0.6169,-84.76252228886368
STOUSDT,StakeStone,2026-04-22T00:46:12.705Z,2025-04-28,0.0895,-0.7760532150776122,119669425.1,gold,open,21,2026-03-30,0.1607,-44.306160547604236,40.28973807656375,close,,0,0,0,,,CRYPTO:STOSTUSD,20095451.970273,,StakeStone,0.10144200000000003,,,-11.772244238086815,,,0.08947500000000001,0.14809263813051496,0.030857361869485067,-39.56485539738775,190.04423767187566,,,,,,,,,,,,,,,,1,0.0509570626284684,2026-03-23,0.1498,-40.25367156208277
GPSUSDT,GoPlus Security,2026-04-22T00:46:13.416Z,2025-03-03,0.00939,10.600706713780937,613595240.3,blue,close,217,2025-09-15,0.01284,-26.869158878504674,37.18449101319483,close,,0,0,0,,,CRYPTO:GPSUSD,42397403.571272485,,GoPlus Security,0.012631599999999998,,,-25.662623895626822,,,0.007862500000000003,0.012044460664568718,0.0036805393354312887,-22.03885037689869,155.12565263481073,,,,,,,,,,,,,,,,-1,0.018278427581226157,2025-06-09,0.0219,-57.12328767123287
SHIBUSDT,Shiba Inu,2026-04-22T00:46:14.176Z,2021-05-10,0.00000609,3.395585738539894,1522658338256,blue,close,336,2025-05-19,0.00001447,-57.91292328956461,38.89572218871502,close,2024-11-25,0.00003087,511,-80.27210884353741,,,CRYPTO:SHIBUSD,3592735149.170601,,Shiba Inu,0.000009795999999999999,0.000013802999999999998,0.000012874449999999995,-37.83176806859942,-55.87915670506411,-52.69700841589348,0.000006667,0.000008795352414427648,0.000004538647585572351,-30.758885908765453,34.18094014082862,0.00004567,86.66520691920299,2026-02-02,0.00000507,,77,20.11834319526628,2024-03-04,0.00004567,,777,86.66520691920299,,,,-1,0.000009618189070025126,2025-01-27,0.00001552,-60.76030927835052
PENDLEUSDT,Pendle,2026-04-22T00:46:16.109Z,2023-07-03,1.352,9.29668552950687,6645500.9,blue,close,133,2025-12-08,2.099,-35.58837541686518,39.14689418456662,open,2026-02-02,1.167,77,15.852613538988859,,,CRYPTO:PENDLEUSD,225876519.78379425,,Pendle,2.9917199999999995,3.5017100000000005,,-54.8086050833634,-61.39029217153905,,1.49655,2.3045127404775547,0.6885872595224455,-41.33250052157097,96.34403357065449,7.5377,82.06349416930894,2026-03-30,0.969,,21,39.525283797729635,2024-04-08,7.5377,,742,82.06349416930894,,,,-1,2.457654931146231,2025-11-10,2.431,-44.38502673796791
FILUSDT,Filecoin,2026-04-22T00:46:18.764Z,2020-10-12,0.931,2.6460859977949305,10364318.47,blue,close,658,2024-07-01,3.636,-74.3949394939494,37.772590996381744,close,2024-12-02,7.873,504,-88.17477454591642,,,CRYPTO:FILUSD,719380994.74989,,Filecoin,1.7908199999999999,2.9464900000000007,4.165555000000001,-48.01264225326945,-68.40308299026978,-77.65003702987958,1.0713,1.5304035177386468,0.6121964822613531,-39.166370881343546,52.07535929658385,11.85,92.14345991561183,2025-10-06,0.32,,196,190.93749999999997,2024-03-04,11.85,,777,92.14345991561183,,,,-1,1.783961448804507,2025-01-27,3.604,-74.16759156492786
ARBUSDT,Arbitrum,2026-04-22T00:46:20.429Z,2023-03-20,0.1249,2.798353909465021,80585421.1,blue,close,658,2024-07-01,0.6505,-80.79938508839355,38.08662037406461,open,2026-03-16,0.0926,35,34.88120950323974,,,CRYPTO:ARBIUSD,755827917.0224,,Arbitrum,0.283098,0.4490030000000002,,-55.88100233841284,-72.18281392329229,,0.138545,0.2291490501302232,0.0479409498697768,-45.49399182365341,160.52883878869523,2.425,94.84948453608249,2026-03-23,0.0858,,28,45.57109557109557,2024-01-08,2.425,,833,94.84948453608249,,,,-1,0.22844837107008908,2025-01-27,0.4937,-74.7012355681588
SEIUSDT,Sei,2026-04-22T00:46:20.939Z,2023-08-14,0.05797,7.113821138211381,143533074,blue,close,427,2025-02-17,0.2807,-79.34805842536517,30.08493850213266,open,2026-02-02,0.0761,77,-23.82391590013141,,,CRYPTO:SEIUSD,404275297.74558,,Sei,0.1810598,0.26520489999999997,,-67.98295369817045,-78.14142951355724,,0.08233950000000001,0.13506456063533737,0.02961443936466266,-57.07978486191209,95.74910497604263,1.145,94.93711790393013,2026-03-30,0.0484,,21,19.772727272727277,2024-03-11,1.145,,770,94.93711790393013,,,,-1,0.12429059216747929,2025-01-27,0.2547,-77.23989006674519
MOVRUSDT,Moonriver,2026-04-22T00:46:21.926Z,2021-11-08,1.797,-6.259780907668238,4296090.059,blue,close,651,2024-07-08,10.173,-82.3355942199941,40.837747934586496,open,2026-01-19,2.222,91,-19.126912691269126,,,CRYPTO:MOVRUSD,20517054.6696,,Moonriver,3.9556600000000004,6.964729999999999,8.945469999999998,-54.57142423767463,-74.198569075901,-79.91162007138809,1.7842499999999997,2.9815803428878764,0.5869196571121231,-39.72994877409624,206.1747852920706,44,95.9159090909091,2026-03-23,0.978,,28,83.74233128834355,2023-12-18,44,,854,95.9159090909091,,,,-1,2.9224370333308824,2025-01-27,7.381,-75.65370545996477
VIRTUALUSDT,Virtuals Protocol,2026-04-22T00:46:22.409Z,2025-04-07,0.6821,1.821167338408716,12037967.7,blue,close,182,2025-10-20,1.5109,-54.85472235091666,62.33016544655452,close,2025-10-20,1.5109,182,-54.85472235091666,,,CRYPTO:VIRTUALUSD,448025510.3181838,,Virtuals Protocol,1.1145739999999997,,,-38.801730526640654,,,0.710385,0.9342260532051706,0.4865439467948295,-26.987692362054016,40.192885862298986,,,,,,,,,,,,,,,,-1,1.3362720390044227,2025-07-28,1.2191,-44.048888524321214
TRUUSDT,TRU / USDT,2026-04-22T00:46:23.839Z,2021-01-18,0.0039,-7.1428571428571415,1027932922,blue,close,441,2025-02-03,0.0428,-90.88785046728972,33.548812882735945,open,2026-03-16,0.005,35,-22.000000000000007,,,,,,TRU / USDT,0.019436000000000005,0.05313480000000001,0.05681955,-79.93414282774233,-92.6601775107839,-93.13616528114002,0.006985,0.011543629179918014,0.0024263708200819847,-66.21513096778375,60.733881553530324,0.24444,98.40451644575356,2026-04-20,0.0037,1,0,5.405405405405396,2024-06-10,0.24444,,679,98.40451644575356,,,,-1,0.015028918066733572,2024-07-29,0.0876,-95.54794520547945
PROMUSDT,Prom,2026-04-22T00:46:24.581Z,2023-03-13,2.346,-2.65560165975104,4372188.35,blue,close,70,2026-02-09,1.29,81.86046511627907,38.50521330677289,open,2026-01-12,3.38,98,-30.591715976331358,,,CRYPTO:PROMUSD,42997000,,Prom,6.256699999999999,6.242390000000001,,-62.50419550242139,-62.41824044957141,,3.1706999999999996,9.042250599288062,-2.7008505992880623,-74.05513180330668,-186.86152431454002,16.422,85.71428571428571,2026-03-30,0.932,,21,151.71673819742492,2024-03-04,16.422,,777,85.71428571428571,,,,-1,4.129373428190054,2026-01-12,3.38,-30.591715976331358
WIFUSDT,dogwifhat,2026-04-22T00:46:25.304Z,2024-03-04,0.197,1.5463917525773208,39448531.13,blue,close,462,2025-01-13,1.536,-87.17447916666666,36.732180161754265,close,,0,0,0,,,CRYPTO:WIFUSD,197150880.52029404,,dogwifhat,0.56718,1.1534900000000001,,-65.26675834831977,-82.92139507061181,,0.25195,0.41245728955408845,0.09144271044591154,-52.237478888304146,115.43543387914528,4.8298,95.92115615553439,2025-10-06,0.062,,196,217.741935483871,2024-11-11,4.8298,,525,95.92115615553439,,,,-1,0.4695799121517247,2024-06-03,2.7757,-92.90269121302734
ONDOUSDT,Ondo,2026-04-22T00:46:25.785Z,2025-04-07,0.2583,3.196164602477008,27734564.8,blue,close,182,2025-10-20,0.7667,-66.31016042780749,49.55779097223048,close,,0,0,0,,,CRYPTO:ONDOUSD,1257991572.65245,,Ondo,0.620324,,,-58.36046969003294,,,0.30428,0.44068181230467574,0.16787818769532423,-41.38628080674721,53.86156090079961,,,,,,,,,,,,,,,,-1,0.48889162831716737,2025-10-13,0.7315,-64.68899521531102
ARUSDT,Arweave,2026-04-22T00:46:26.757Z,2021-05-10,2.05,0,3807863.03,blue,close,427,2025-02-17,9.25,-77.83783783783784,38.379027060011445,close,2024-04-29,40.564,721,-94.94625776550636,,,CRYPTO:ARUSD,135027426.8222,,Arweave,4.567399999999999,11.281380000000002,11.772405,-55.11669658886893,-81.82846424816823,-82.58639589786453,2.485,4.280566762891316,0.6894332371086838,-52.109145504476984,197.34568768358253,49.55,95.8627648839556,2025-10-06,1.26,,196,62.69841269841269,2024-05-20,49.55,,700,95.8627648839556,,,,-1,4.163744188500325,2024-07-01,21.779,-90.58726295973185
IDUSDT,SPACE ID,2026-04-22T00:46:27.538Z,2023-03-20,0.0317,3.9344262295081958,179583973,blue,close,483,2024-12-23,0.4437,-92.85553301780483,26.42348694924172,open,2026-01-26,0.0551,84,-42.46823956442831,,,CRYPTO:IDUSD,43882465.17516459,,SPACE ID,0.109128,0.24466600000000013,,-70.95154314199839,-87.0435614265979,,0.050429999999999996,0.08150591350226087,0.01935408649773912,-61.107116480424835,63.78969890262238,1.8402,98.27736115639604,2026-03-30,0.0294,,21,7.8231292517006805,2024-03-11,1.8402,,770,98.27736115639604,,,,-1,0.07665904880018119,2024-04-08,0.70993,-95.53477103376389
STRKUSDT,Starknet,2026-04-22T00:46:28.479Z,2024-02-19,0.0383,12.647058823529406,163796865.84,blue,close,595,2024-09-02,0.434,-91.17511520737327,35.265635975656494,close,,0,0,0,,,CRYPTO:STRKSUSD,224417148.10923868,,Starknet,0.10274600000000002,0.2664209999999999,,-62.72360967823565,-85.62425634615889,,0.055445,0.1001670068869902,0.01072299311300979,-61.76385699214255,257.1763927884287,,,,,,,,,,,,,,,,-1,0.09677096347210679,2024-06-10,0.936,-95.90811965811966
BOMEUSDT,BOOK OF MEME,2026-04-22T00:46:29.412Z,2024-03-11,0.000558,-2.44755244755245,24829997137,blue,close,574,2024-09-23,0.007768,-92.81668383110195,40.033680253875616,open,2025-12-08,0.000633,133,-11.848341232227488,,,CRYPTO:BOMEUSD,38335432.41690993,,BOOK OF MEME,0.00116404,0.003600460000000001,,-52.063502972406454,-84.5019803025169,,0.000503,0.000761028680576404,0.0002449713194235959,-26.678190422814264,127.78176698927184,,,,,,,,,,,,,,,,-1,0.0010239460129922843,2024-06-10,0.010442,-94.65619613100938
COMPUSDT,Compound,2026-04-22T00:46:31.360Z,2020-06-22,22.47,-7.720739219712536,284074.774,blue,close,378,2025-04-07,40.62,-44.682422451994086,45.69172571545301,close,2024-12-02,118.68,504,-81.06673407482306,,,CRYPTO:COMPUSD,224485227.37241033,,Compound,34.006600000000006,44.054,47.61849999999997,-33.92459110878478,-48.99441594406865,-52.81245734325941,21.45,29.038807547961667,13.86119245203833,-22.620789566211908,62.10726514150462,144,84.39583333333334,2025-10-06,9.81,,196,129.05198776758405,2024-12-02,144,,504,84.39583333333334,,,,-1,32.62780427263031,2025-01-27,55.76,-59.70229555236729
FLOKIUSDT,FLOKI,2026-04-22T00:46:33.248Z,2023-05-01,0.00003142,3.3892727871010266,256674982689,blue,close,350,2025-05-05,0.00010389,-69.75647319280007,39.07073140342828,close,2024-02-26,0.00014627,784,-78.51917686470227,,,CRYPTO:FLOKIUSD,299633840.8656261,,FLOKI,0.000065593,0.0001036339,,-52.09854710106261,-69.6817354166928,,0.000035219500000000004,0.000052761723889803716,0.00001767727611019629,-40.449254338954674,77.742316203778,0.000349,90.99713467048711,2025-10-06,0.00001544,,196,103.49740932642486,2024-06-03,0.000349,,686,90.99713467048711,,,,-1,0.00006072918670133405,2025-01-27,0.00010072,-68.8046068308181
AXLUSDT,Axelar,2026-04-22T00:46:33.743Z,2024-02-26,0.0562,-0.8818342151675493,105647872.1,blue,close,588,2024-09-09,0.4971,-88.69442768054718,31.00818316130237,open,2025-10-13,0.2062,189,-72.74490785645004,,,CRYPTO:AXLUSD,65132257.91446478,,Axelar,0.199168,0.40691500000000014,,-71.78261568123393,-86.18876178071588,,0.06447499999999999,0.10615285383150144,0.022797146168498546,-47.05747610967917,146.5220847583898,,,,,,,,,,,,,,,,-1,0.14198366390476796,2024-06-03,0.8666,-93.51488576044311
OPUSDT,Optimism,2026-04-22T00:46:34.964Z,2022-05-30,0.1233,2.4086378737541643,42828349.69,blue,close,574,2024-09-23,1.903,-93.52075669994746,30.464644056462788,open,2026-02-02,0.1903,77,-35.2075669994745,,,CRYPTO:OPUSD,262843240.5402,,Optimism,0.438284,0.977372,1.4475260000000003,-71.86755619643883,-87.38453731025648,-91.48201828499109,0.193235,0.3615485321357139,0.024921467864286062,-65.89669462308395,394.7541640462366,4.865,97.46557040082219,2026-03-23,0.0987,,28,24.924012158054722,2024-03-04,4.865,,777,97.46557040082219,,,,-1,0.3107028371433181,2024-04-08,2.332,-94.71269296740995
CRVUSDT,Curve DAO Token,2026-04-22T00:46:36.421Z,2020-08-10,0.2319,4.36543654365436,28443482.8,blue,close,140,2025-12-01,0.3818,-39.261393399685694,34.93547843608904,close,2024-11-25,0.6708,511,-65.4293381037567,,,CRYPTO:CRVUSD,346320198.3010592,,Curve DAO Token,0.5162700000000001,0.49949900000000014,0.6212225000000001,-55.08164332616655,-53.573480627588864,-62.67037977536229,0.286155,0.43721006909733284,0.13509993090266714,-46.95913557554097,71.65071695489804,1.3368,82.65260323159784,2025-10-06,0.1805,,196,28.476454293628812,2024-12-02,1.3368,,504,82.65260323159784,,,,-1,0.44154877313358015,2025-11-10,0.4208,-44.89068441064639
RENDERUSDT,Render,2026-04-22T00:46:36.916Z,2024-07-22,1.793,3.7615740740740713,3912888.26,blue,close,413,2025-03-03,3.028,-40.78599735799207,45.588255309132535,close,,0,0,0,,,CRYPTO:RENDERUSD,931144153.5202631,,Render,2.6486199999999993,,,-32.30436982277561,,,1.6722999999999995,2.3196450702677818,1.0249549297322171,-22.703691914685276,74.9345213128976,,,,,,,,,,,,,,,,-1,3.043719438571611,2025-01-27,4.704,-61.88350340136055
LUNCUSDT,Terra Classic,2026-04-22T00:46:37.657Z,2022-09-05,0.00004462,8.327263899004627,97911353268.02,blue,close,455,2025-01-20,0.00007853,-43.18094995543104,53.09033952707303,open,2025-11-10,0.00003162,161,41.11321948134095,,,CRYPTO:LUNCUSD,244610759.34794527,,Terra Classic,0.0000479178,0.00006710670000000004,,-6.882202438342311,-33.50887467272273,,0.000039555,0.000045949320917814495,0.00003316067908218551,-2.8930153727236396,34.55695490859425,0.0000836,46.6267942583732,2025-02-03,0.00004665,,441,0,2025-02-10,0.0000836,,434,46.6267942583732,,,,-1,0.00005799943694723884,2025-01-13,0.00008494,-47.46880150694608
LRCUSDT,Loopring,2026-04-22T00:46:38.662Z,2020-06-08,0.01879,-11.534839924670422,176734049,blue,close,658,2024-06-10,0.194,-90.31443298969072,22.467231487723282,open,2026-02-09,0.0336,49,-44.07738095238094,,,CRYPTO:LRCUSD,23395654.453364674,,Loopring,0.06858180000000001,0.11431390000000001,0.20108095000000004,-72.60206060500016,-83.56280382350702,-90.65550466118248,0.041419500000000005,0.0670455324474937,0.015793467552506303,-71.97426985203634,18.973239648174477,0.555,96.61441441441441,2026-03-30,0.0183,1,0,2.6775956284153053,2024-03-11,0.555,,749,96.61441441441441,,,,-1,0.05326793671284934,2025-01-27,0.1324,-85.80815709969788
