ticker,name,collected_at,data_start_date,price,change,volume,ghl_color,ghl_status,ghl_days_since_change,ghl_last_change_date,ghl_last_change_price,ghl_change_percent_from_last_change,rsi,rsi_status,rsi_last_change_date,rsi_last_change_price,rsi_days_since_last_change,rsi_change_percent_from_last_change,sector,industry,tradingview_id,market_capitalization,commodity_name,display_name,sma_50,sma_100,sma_200,diff_sma50,diff_sma100,diff_sma200,bb_mid,bb_upper,bb_lower,diff_upper_bb,diff_lower_bb,last_max,fell_from_last_max,last_local_min_date,last_local_min_price,is_last_candle_min,days_after_last_local_min,percent_change_from_last_local_min,last_local_max_date,last_local_max_price,is_last_candle_max,days_after_last_local_max,percent_fall_from_last_local_max,price_per_earning,earnings_per_share_basic_ttm,number_of_employees,ml_direction,ml_value,ml_last_change_date,ml_last_change_price,ml_change_percent_from_last_change
LTCUSDT,Litecoin,2026-02-23T03:45:38.243Z,2017-12-13,51.44,-3.814510097232609,90596.166,blue,close,132,2025-10-14,97.33,-47.148874961471286,33.364366159182765,open,2026-02-08,54.53,15,-5.666605538235836,,,CRYPTO:LTCUSD,3953298393.7690635,,Litecoin,64.7602,73.3676,90.78689999999995,-20.56849731779704,-29.8873072037248,-43.33984308308795,54.197,57.63146123868068,50.76253876131933,-10.74319669431727,1.3345692615297056,135.99,62.173689241856025,2026-02-06,45.07,,17,14.133570002218764,2025-10-10,135.99,,136,62.173689241856025,,,,-1,61.566864763217936,2025-11-21,82.64,-37.75411423039691
ENAUSDT,Ethena,2026-02-23T03:45:39.480Z,2024-04-02,0.0963,-3.700000000000009,56557448.15,blue,close,134,2025-10-12,0.4123,-76.64322095561485,25.720240097747563,open,2026-02-22,0.1,1,-3.7000000000000033,,,CRYPTO:ENAUSD,792478750,,Ethena,0.16389800000000004,0.20337899999999998,0.3865055,-41.24394440444669,-52.64997861136105,-75.0844425241038,0.11717000000000002,0.13525801813356014,0.09908198186643989,-28.80274210072423,-2.8077575902649365,0.535,82,2025-10-10,0.1313,,136,0,2025-10-27,0.535,,119,82,,,,-1,0.12993728014560546,2026-01-19,0.1949,-50.590046177526936
UNIUSDT,Uniswap,2026-02-23T03:45:40.706Z,2020-09-17,3.313,-5.09882555141793,1622773.38,blue,close,150,2025-09-26,7.62,-56.52230971128609,37.03191939062068,open,2026-02-08,3.468,15,-4.469434832756624,,,CRYPTO:UNIUSD,2099709079.5476844,,Uniswap,4.39218,5.167790000000001,6.751555000000003,-24.57048663761503,-35.89135781446229,-50.92982283340655,3.4659500000000003,3.7454684967046012,3.1864315032953994,-11.54644598092609,3.9721078759642037,6.569,49.56614400974273,2026-02-06,2.845,,17,16.449912126537782,2025-12-28,6.569,,57,49.56614400974273,,,,-1,4.304693420766707,2025-11-14,6.991,-52.61049921327421
TRUMPUSDT,OFFICIAL TRUMP,2026-02-23T03:45:41.894Z,2025-01-19,3.233,-4.7436652916912205,2133257.481,blue,close,96,2025-11-19,6.871,-52.947169262116134,32.47630386328443,open,2026-01-30,4.463,24,-27.559937261931434,,,CRYPTO:TRUMPOFUSD,751317262.5480086,,OFFICIAL TRUMP,4.380520000000001,5.019379999999999,6.4331999999999985,-26.195976733355863,-35.58965449916124,-49.745072436734425,3.4354500000000003,3.8140497754885763,3.0568502245114244,-15.234457065105921,5.762460132201275,9.571,66.22087556159231,2026-02-06,3.02,,17,7.052980132450333,2025-11-10,9.571,,105,66.22087556159231,,,,-1,3.9414788500609848,2026-01-20,4.835,-33.133402275077565
PUMPUSDT,Pump.fun,2026-02-23T03:45:42.378Z,2025-09-11,0.001877,-7.171117705242332,3158001093,blue,close,18,2026-02-05,0.001931,-2.7964785085447974,39.225161701180134,open,2025-12-23,0.001733,62,8.309290248124634,,,CRYPTO:PUMPFUSD,665059800,,Pump.fun,0.0023912599999999997,0.0024646900000000003,,-21.50581701697012,-23.84437799479855,,0.00207185,0.002331794821067857,0.0018119051789321436,-19.50406686552213,3.592617418656552,0.003361,44.15352573638798,2025-12-24,0.001678,,61,11.859356376638853,2026-01-28,0.003361,,26,44.15352573638798,,,,-1,0.0025837465264795566,2026-02-05,0.001931,-2.7964785085447974
OPUSDT,Optimism,2026-02-23T03:45:43.604Z,2022-06-01,0.116,-5.151267375306623,36056288.51,blue,close,136,2025-10-10,0.4975,-76.68341708542714,19.107408552923687,open,2026-02-18,0.1655,5,-29.90936555891238,,,CRYPTO:OPUSD,245034937.7008,,Optimism,0.251216,0.2787449999999999,0.4507105,-53.824597159416584,-58.38490376508994,-74.26285830926948,0.173575,0.23129022762668444,0.11585977237331557,-49.84656239465915,0.12103219591403924,0.3764,69.18172157279491,2026-02-23,0.1145,1,0,1.3100436681222718,2026-01-13,0.3764,,41,69.18172157279491,,,,-1,0.17161691537550056,2026-01-25,0.2865,-59.51134380453751
ZROUSDT,LayerZero,2026-02-23T03:45:44.100Z,2024-06-20,1.509,-6.447613143211413,1772143.28,gold,open,32,2026-01-22,2.188,-31.0329067641682,41.82053874621357,close,2026-01-16,1.651,38,-8.600847970926717,,,CRYPTO:ZROLUSD,454377226.0199321,,LayerZero,1.7354599999999996,1.5410399999999995,1.7306300000000006,-13.048989893169516,-2.079115402585241,-12.806319086113183,1.7134500000000004,2.037681691850134,1.3892183081498666,-25.94525405830742,8.622236774985792,2.59,41.737451737451735,2025-10-10,0.311,,136,385.20900321543405,2026-02-11,2.59,,12,41.737451737451735,,,,-1,2.1625552600937556,2026-01-31,1.741,-13.325674899483065
TAOUSDT,Bittensor,2026-02-23T03:45:44.595Z,2024-04-11,166.9,-3.6930178880553983,23303.7591,blue,close,94,2025-11-21,280.1,-40.41413780792574,39.85754911683216,open,2026-02-07,167.5,16,-0.3582089552238821,,,CRYPTO:TAOBUSD,1785441366.9120264,,Bittensor,219.82399999999998,244.111,302.5979999999998,-24.075624135672168,-31.629463645636612,-44.84431489963578,173.80999999999997,201.5994872208898,146.02051277911013,-17.212091012349674,14.299009655222171,302.4,44.80820105820105,2026-02-06,142.8,,17,16.87675070028011,2026-01-14,302.4,,40,44.80820105820105,,,,-1,204.08890917774454,2026-01-20,234.2,-28.736122971818958
BELUSDT,BEL / USDT,2026-02-23T03:45:46.046Z,2020-09-15,0.1089,-5.056669572798604,6341449,blue,close,117,2025-10-29,0.2126,-48.777046095954844,51.02119877751295,open,2026-02-05,0.0939,18,15.974440894568698,,,,,,BEL / USDT,0.12106,0.13122499999999998,0.18554150000000003,-10.044605980505539,-17.012764336064002,-41.30693133342137,0.101025,0.11239511433539699,0.08965488566460302,-3.109667494057855,21.46577310621145,0.1725,36.869565217391305,2026-02-06,0.0854,,17,27.517564402810297,2026-01-10,0.1725,,44,36.869565217391305,,,,-1,0.11733756625082285,2025-11-20,0.1653,-34.11978221415608
AAVEUSDT,Aave,2026-02-23T03:45:47.504Z,2020-10-15,112.03,-5.019075879610005,40927.03,blue,close,145,2025-10-01,286.78,-60.935211660506305,38.70395337623959,open,2026-02-05,100.97,18,10.95374863820937,,,CRYPTO:AAVEUSD,1718551432.9884965,,Aave,142.0294,158.10910000000004,214.39619999999996,-21.12196488895961,-29.143863319695086,-47.74627535376092,117.5855,132.063488085366,103.10751191463399,-15.16958879082183,8.653577144556856,263.65,57.50805992793476,2025-10-10,79.51,,136,40.90051565840774,2025-10-14,263.65,,132,57.50805992793476,,,,-1,139.9591451278524,2025-09-22,270.32,-58.55652559928972
